Id;Victimas;Sexo;Edad_Victima;Participantes;Victima;Acusado;Vehiculo_Victima;Fecha;Semestre;Franja_Horaria;Direccion;Tipo_De_Calle;Altura\Cruce;Comuna;Longitud;Latitud
LC-2019-0010105;1;Varon;27;PEATON-SD;PEATON;N/D;N/D;2019-01-06;1;3;Comisaria:  Vecinal 1A. Calle y altura:  Pellegrini, Carlos 1175 Piso:  Dpto:  Barrio: Retiro;N/D;N/D;1;-58.381483;-34.594546
LC-2019-0010145;1;Mujer;35;AUTO-SD;AUTO;N/D;N/D;2019-01-06;1;3;Chivilcoy Av. y Varela, Jose Pedro 0, Barrio: Villa Devoto  , jurisdicción comisaria:  Vecinal 11B;N/D;N/D;11;-58.50758;-34.604624
LC-2019-0010228;1;Varon;12;MOTO-SD;MOTO;N/D;N/D;2019-01-06;1;7;Aguero y Beruti 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2A;N/D;N/D;2;-58.405356;-34.590326
LC-2019-0010301;1;Varon;12;AUTO-SD;AUTO;N/D;N/D;2019-01-06;1;8;Esmeralda y Lavalle 0, Barrio: San Nicolas  , jurisdicción comisaria:  Vecinal 1D;N/D;N/D;1;-58.378123;-34.602378
LC-2019-0010436;2;Varon;12;MOTO-SD;MOTO;N/D;N/D;2019-01-06;1;12;Irigoyen, Bernardo De y San Juan Av. 0, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C;N/D;N/D;1;-58.380012;-34.622135
LC-2019-0010436;2;Varon;12;MOTO-SD;MOTO;N/D;N/D;2019-01-06;1;12;Irigoyen, Bernardo De y San Juan Av. 0, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C;N/D;N/D;1;-58.380012;-34.622135
LC-2019-0010649;1;Varon;12;MOTO-SD;MOTO;N/D;N/D;2019-01-06;1;18;Cordoba Av. y Gallo 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;N/D;N/D;2;-58.411924;-34.598002
LC-2019-0010661;1;Varon;12;MOTO-SD;MOTO;N/D;N/D;2019-01-06;1;18;Alberdi, Juan Bautista Av. y Chirimay 0, Barrio: Caballito  , jurisdicción comisaria:  Vecinal 6B;N/D;N/D;6;-58.447447;-34.625172
LC-2019-0010730;1;Mujer;12;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-01-06;1;19;Pueyrredon, Honorio, Dr. Av. y Figueroa, D. Apolinario, Coronel 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;N/D;N/D;15;-58.447169;-34.605403
LC-2019-0010814;1;Varon;12;MOTO-SD;MOTO;N/D;N/D;2019-01-06;1;20;Mansilla, Lucio Norberto, General 4070, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;N/D;N/D;14;-58.419283;-34.587575
LC-2019-0010884;2;Varon;12;MOTO-SD;MOTO;N/D;N/D;2019-01-06;1;21;Paz, Gral. Av. y Goyeneche, Roberto Parque Av. 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A;N/D;N/D;12;-58.493326;-34.54837
LC-2019-0010884;2;Mujer;12;MOTO-SD;MOTO;N/D;N/D;2019-01-06;1;21;Paz, Gral. Av. y Goyeneche, Roberto Parque Av. 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A;N/D;N/D;12;-58.493326;-34.54837
LC-2019-0013589;1;Varon;75;CICLISTA-SD;CICLISTA;N/D;N/D;2019-01-07;1;20;Avellaneda Av. y Nazca Av. 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C;N/D;N/D;7;-58.471575;-34.626368
LC-2019-0021745;1;Varon;75;CICLISTA-SD;CICLISTA;N/D;N/D;2019-01-07;1;12;Lope De Vega Av. y Asuncion 0, Barrio: Villa Real  , jurisdicción comisaria:  Vecinal 11B;N/D;N/D;11;-58.528155;-34.611798
LC-2019-0011004;1;Varon;70;SD-SD;N/D;N/D;N/D;2019-01-07;1;1;San Juan Av. y Castro Barros 0, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B;N/D;N/D;5;-58.418829;-34.62583
LC-2019-0011053;1;Varon;29;SD-SD;N/D;N/D;N/D;2019-01-07;1;1;Barco Centenera Del y Directorio Av. 0, Barrio: Parque Chacabuco  , jurisdicción comisaria:  Vecinal 6B;N/D;N/D;6;-58.43953;-34.628853
LC-2019-0011335;1;Varon;27;PEATON-SD;PEATON;N/D;N/D;2019-01-07;1;9;11 De Septiembre De 1888 y Besares 0, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 13B;N/D;N/D;13;-58.37723;-34.61315
LC-2019-0011431;1;Varon;68;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-01-07;1;7;De La Torre, Lisandro y Alberdi, Juan Bautista Av. 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A;N/D;N/D;9;-58.507922;-34.656089
LC-2019-0011534;1;Varon;25;MOTO-SD;MOTO;N/D;N/D;2019-01-07;1;10;Mexico 2086, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3B;N/D;N/D;3;-58.3958;-34.616021
LC-2019-0011575;2;Varon;21;MOTO-SD;MOTO;N/D;N/D;2019-01-07;1;8;Independencia Av. 2208, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B;N/D;N/D;3;-58.397691;-34.618555
LC-2019-0011575;2;Varon;21;MOTO-SD;MOTO;N/D;N/D;2019-01-07;1;8;Independencia Av. 2208, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B;N/D;N/D;3;-58.397691;-34.618555
LC-2019-0011908;1;Varon;15;MOTO-SD;MOTO;N/D;N/D;2019-01-07;1;9;Larralde, Crisologo Av. 2936, Barrio:   , jurisdicción comisaria:;N/D;N/D;13;-58.472974;-34.551674
LC-2019-0012172;1;Varon;22;MOTO-SD;MOTO;N/D;N/D;2019-01-07;1;12;Santiago Del Estero 306, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1B;N/D;N/D;1;-58.384719;-34.612323
LC-2019-0012293;1;Varon;22;SD-SD;N/D;N/D;N/D;2019-01-07;1;13;Paz, Gral. Av. 11000, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B;N/D;N/D;9;-58.52877;-34.64373
LC-2019-0012508;1;Varon;22;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-01-07;1;13;Lima y Constitucion 0, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C;N/D;N/D;1;-58.380897;-34.624645
LC-2019-0012578;1;Mujer;74;MOTO-SD;MOTO;N/D;N/D;2019-01-07;1;14;Boedo Av. y Las Casas 0, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B;N/D;N/D;5;-58.41618;-34.635318
LC-2019-0012580;1;Varon;38;MOTO-SD;MOTO;N/D;N/D;2019-01-07;1;13;Arias y Tronador 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A;N/D;N/D;12;-58.48935;-34.549178
LC-2019-0012638;1;Varon;34;MOTO-SD;MOTO;N/D;N/D;2019-01-07;1;15;Directorio Av. 7481, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A;N/D;N/D;9;-58.511016;-34.666649
LC-2019-0012821;1;Varon;34;MOTO-SD;MOTO;N/D;N/D;2019-01-07;1;16;Calvo, Carlos y 9 De Julio Av. 0, Barrio: Constitucion  , jurisdicción comisaria:  Vecinal 1C;N/D;N/D;1;-58.380622;-34.619758
LC-2019-0012823;1;Varon;19;SD-SD;N/D;N/D;N/D;2019-01-07;1;16;Obligado Rafael, Av.Costanera 4600, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C;N/D;N/D;14;-58.415573;-34.555241
LC-2019-0013193;1;Varon;27;SD-SD;N/D;N/D;N/D;2019-01-07;1;18;Justo, Juan B. Av. y Nazca Av. 0, Barrio: Villa Santa Rita  , jurisdicción comisaria:  Vecinal 11A;N/D;N/D;11;-58.476096;-34.618101
LC-2019-0013235;1;Varon;45;AUTO-SD;AUTO;N/D;N/D;2019-01-07;1;17;Comisaria:  Vecinal 7C. Calle y altura:  BONIFACIO, JOSE 2948 Piso:  Dpto:  Barrio: Flores;N/D;N/D;7;-58.468682;-34.634692
LC-2019-0013261;1;Varon;37;SD-SD;N/D;N/D;N/D;2019-01-07;1;18;San Juan Av. 2219, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B;N/D;N/D;3;-58.39669;-34.623003
LC-2019-0013370;1;Varon;30;PEATON-SD;PEATON;N/D;N/D;2019-01-07;1;18;Cabildo Av. y Paz, Gral. Av. 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A;N/D;N/D;12;-58.475488;-34.539371
LC-2019-0013412;2;Mujer;9;SD-SD;N/D;N/D;N/D;2019-01-07;1;18;Independencia Av. 3660, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B;N/D;N/D;5;-58.417434;-34.621129
LC-2019-0013412;2;Varon;9;SD-SD;N/D;N/D;N/D;2019-01-07;1;18;Independencia Av. 3660, Barrio: Boedo  , jurisdicción comisaria:  Vecinal 5B;N/D;N/D;5;-58.417434;-34.621129
LC-2019-0013440;1;Mujer;49;SD-SD;N/D;N/D;N/D;2019-01-07;1;19;Callao Av. y Viamonte 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;N/D;N/D;3;-58.392772;-34.600806
LC-2019-0013452;1;Varon;39;SD-SD;N/D;N/D;N/D;2019-01-07;1;19;Alcaraz y Lope De Vega Av. 0, Barrio: Villa Luro  , jurisdicción comisaria:  Vecinal 10A;N/D;N/D;10;-58.510559;-34.625114
LC-2019-0013652;4;Mujer;35;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-01-07;1;19;RAMOS MEJIA, JOSE MARIA, DR. AV. 1308, Barrio: Retiro DÁRSENA CENTRAL , jurisdicción comisaria:  Vecinal 1A;N/D;N/D;1;-58.374439;-34.591666
LC-2019-0013652;4;Mujer;35;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-01-07;1;19;RAMOS MEJIA, JOSE MARIA, DR. AV. 1308, Barrio: Retiro DÁRSENA CENTRAL , jurisdicción comisaria:  Vecinal 1A;N/D;N/D;1;-58.374439;-34.591666
LC-2019-0013652;4;Mujer;2;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-01-07;1;19;RAMOS MEJIA, JOSE MARIA, DR. AV. 1308, Barrio: Retiro DÁRSENA CENTRAL , jurisdicción comisaria:  Vecinal 1A;N/D;N/D;1;-58.374439;-34.591666
LC-2019-0013652;4;Varon;26;TRANSPORTE PUBLICO-SD;TRANSPORTE PUBLICO;N/D;N/D;2019-01-07;1;19;RAMOS MEJIA, JOSE MARIA, DR. AV. 1308, Barrio: Retiro DÁRSENA CENTRAL , jurisdicción comisaria:  Vecinal 1A;N/D;N/D;1;-58.374439;-34.591666
LC-2019-0013857;2;Varon;13;SD-SD;N/D;N/D;N/D;2019-01-07;1;21;Melian Av. y Pico 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A;N/D;N/D;12;-58.486934;-34.545749
LC-2019-0013857;2;Mujer;13;SD-SD;N/D;N/D;N/D;2019-01-07;1;21;Melian Av. y Pico 0, Barrio: Saavedra  , jurisdicción comisaria:  Vecinal 12A;N/D;N/D;12;-58.486934;-34.545749
LC-2019-0015962;1;Varon;6;SD-SD;N/D;N/D;N/D;2019-01-07;1;18;Entre Rios Av. y Rivadavia Av. 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;N/D;N/D;3;-58.391962;-34.609233
LC-2019-0013801;1;Varon;39;CICLISTA-SD;CICLISTA;N/D;N/D;2019-01-08;1;23;Bolivar 491, Barrio: Monserrat  , jurisdicción comisaria:  Vecinal 1E;N/D;N/D;1;-58.3733;-34.613613
LC-2019-0014314;1;Varon;42;CICLISTA-SD;CICLISTA;N/D;N/D;2019-01-08;1;9;Tucuman y Billinghurst 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A;N/D;N/D;5;-58.414935;-34.599599
LC-2019-0014448;1;Varon;62;CICLISTA-SD;CICLISTA;N/D;N/D;2019-01-08;1;10;Maza 2282, Barrio: Boedo VÍA PÚBLICA , jurisdicción comisaria:  Vecinal 5B;N/D;N/D;5;-58.41322;-34.638077
LC-2019-0014787;1;Mujer;30;CICLISTA-SD;CICLISTA;N/D;N/D;2019-01-08;1;10;Batalla Del Pari y Cucha Cucha 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;N/D;N/D;15;-58.456416;-34.602389
LC-2019-0013840;1;Varon;22;SD-SD;N/D;N/D;N/D;2019-01-08;1;1;Tucuman 2902, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;N/D;N/D;3;-58.407091;-34.601586
LC-2019-0013850;1;Mujer;29;SD-SD;N/D;N/D;N/D;2019-01-08;1;2;Cordoba Av. y Jaures, Jean 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 2B;N/D;N/D;2;-58.406632;-34.598045
LC-2019-0014140;1;Varon;9;MOTO-SD;MOTO;N/D;N/D;2019-01-08;1;9;24 De Noviembre y Alsina, Adolfo 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;N/D;N/D;3;-58.411466;-34.613036
LC-2019-0014220;1;Varon;32;MOTO-SD;MOTO;N/D;N/D;2019-01-08;1;8;MEXICO 2070, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3B;N/D;N/D;3;-58.395595;-34.61614
LC-2019-0014442;1;Varon;83;SD-SD;N/D;N/D;N/D;2019-01-08;1;11;La Pampa y Lugones, Leopoldo Av. 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A;N/D;N/D;13;-58.432336;-34.551859
LC-2019-0014503;1;Varon;62;MOTO-SD;MOTO;N/D;N/D;2019-01-08;1;9;Larralde, Crisologo Av. y Moldes 0, Barrio: Nuñez  , jurisdicción comisaria:  Vecinal 13B;N/D;N/D;13;-58.471008;-34.550526
LC-2019-0014580;1;Varon;18;SD-SD;N/D;N/D;N/D;2019-01-08;1;11;Tucuman y Boulogne Sur Mer 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;N/D;N/D;3;-58.405934;-34.601726
LC-2019-0014644;2;Varon;29;SD-SD;N/D;N/D;N/D;2019-01-08;1;8;Honduras y Scalabrini Ortiz, Raul Av. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;N/D;N/D;14;-58.425894;-34.59153
LC-2019-0014644;2;Varon;29;SD-SD;N/D;N/D;N/D;2019-01-08;1;8;Honduras y Scalabrini Ortiz, Raul Av. 0, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;N/D;N/D;14;-58.425894;-34.59153
LC-2019-0014790;1;Varon;30;SD-SD;N/D;N/D;N/D;2019-01-08;1;10;Belgrano Av. y Maza 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5B;N/D;N/D;5;-58.415783;-34.61562
LC-2019-0014956;1;Varon;32;MOTO-SD;MOTO;N/D;N/D;2019-01-08;1;17;ALBERDI, JUAN BAUTISTA AV. Y PERGAMINO 0, BARRIO: FLORESTA  , JURISDICCIÓN COMISARIA:  VECINAL 10C;N/D;N/D;10;-58.473352;-34.634862
LC-2019-0015085;1;Varon;41;SD-SD;N/D;N/D;N/D;2019-01-08;1;13;Del Libertador Av. y Suipacha 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A;N/D;N/D;1;-58.379401;-34.590102
LC-2019-0015193;1;Varon;64;MOTO-SD;MOTO;N/D;N/D;2019-01-08;1;14;Artigas, Jose Gervasio, Gral. y Vallese, Felipe 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C;N/D;N/D;7;-58.467516;-34.621471
LC-2019-0015241;1;Mujer;64;SD-SD;N/D;N/D;N/D;2019-01-08;1;12;Cañada De Gomez y Batlle Y Ordoñez, Jose P.T. 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A;N/D;N/D;8;-58.478558;-34.682602
LC-2019-0015361;1;Varon;33;PEATON-SD;PEATON;N/D;N/D;2019-01-08;1;13;Rivadavia Av. y Pedernera 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C;N/D;N/D;7;-58.464112;-34.62925
LC-2019-0015585;1;Varon;31;SD-SD;N/D;N/D;N/D;2019-01-08;1;15;Martinez Castro y Fernandez De La Cruz, F., Gral. Av. 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;N/D;N/D;8;-58.447442;-34.663275
LC-2019-0015614;1;Mujer;31;SD-SD;N/D;N/D;N/D;2019-01-08;1;17;Bulnes y Guardia Vieja 0, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A;N/D;N/D;5;-58.417799;-34.600958
LC-2019-0015617;1;Varon;24;SD-SD;N/D;N/D;N/D;2019-01-08;1;15;De Los Constituyentes Av. y Moscu 0, Barrio: Agronomia  , jurisdicción comisaria:  Vecinal 15C;N/D;N/D;15;-58.48365;-34.589491
LC-2019-0015700;1;Varon;34;SD-SD;N/D;N/D;N/D;2019-01-08;1;14;Oliden 2832, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A;N/D;N/D;8;-58.489656;-34.664678
LC-2019-0015822;1;Varon;5;SD-SD;N/D;N/D;N/D;2019-01-08;1;17;Yrigoyen, Hipolito y Combate De Los Pozos 0, Barrio: Balvanera  , jurisdicción comisaria:  Vecinal 3A;N/D;N/D;3;-58.393345;-34.610431
LC-2019-0016012;1;Mujer;17;SD-SD;N/D;N/D;N/D;2019-01-08;1;18;Elcano Av. 4351, Barrio: Chacarita  , jurisdicción comisaria:  Vecinal 15A;N/D;N/D;15;-58.462294;-34.586605
LC-2019-0016105;1;Varon;40;MOTO-SD;MOTO;N/D;N/D;2019-01-08;1;19;Escalada Av. y Castañares Av. 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;N/D;N/D;8;-58.469389;-34.664989
LC-2019-0016278;1;Varon;40;SD-SD;N/D;N/D;N/D;2019-01-08;1;21;Medrano Av. 904, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A;N/D;N/D;5;-58.42049;-34.599377
LC-2019-0030754;1;Varon;31;CICLISTA-SD;CICLISTA;N/D;N/D;2019-01-09;1;21;Estado De Israel Av. y Pringles 0, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;N/D;N/D;15;-58.426443;-34.597899
LC-2019-0016581;1;Varon;58;SD-SD;N/D;N/D;N/D;2019-01-09;1;7;Falcon, Ramon L.,Cnel. y Dolores 0, Barrio: Floresta  , jurisdicción comisaria:  Vecinal 10C;N/D;N/D;10;-58.476163;-34.63392
LC-2019-0016613;1;Varon;42;MOTO-SD;MOTO;N/D;N/D;2019-01-09;1;8;Paz, Gral. Av. y Nazarre 0, Barrio: Villa Real  , jurisdicción comisaria:  Vecinal 10B;N/D;N/D;10;-58.529911;-34.625715
LC-2019-0017068;4;Varon;58;SD-SD;N/D;N/D;N/D;2019-01-09;1;11;Fernandez De La Cruz, F., Gral. Av. y Portela 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;N/D;N/D;8;-58.444532;-34.660967
LC-2019-0017068;4;Mujer;58;SD-SD;N/D;N/D;N/D;2019-01-09;1;11;Fernandez De La Cruz, F., Gral. Av. y Portela 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;N/D;N/D;8;-58.444532;-34.660967
LC-2019-0017068;4;Mujer;43;SD-SD;N/D;N/D;N/D;2019-01-09;1;11;Fernandez De La Cruz, F., Gral. Av. y Portela 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;N/D;N/D;8;-58.444532;-34.660967
LC-2019-0017068;4;Mujer;24;SD-SD;N/D;N/D;N/D;2019-01-09;1;11;Fernandez De La Cruz, F., Gral. Av. y Portela 0, Barrio: Villa Soldati  , jurisdicción comisaria:  Vecinal 8B;N/D;N/D;8;-58.444532;-34.660967
LC-2019-0017182;1;Varon;33;MOTO-SD;MOTO;N/D;N/D;2019-01-09;1;11;Paz, Gral. Av. e Ibarrola, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B;N/D;N/D;9;-58.529846;-34.641786
LC-2019-0017460;1;Varon;35;AUTO-SD;AUTO;N/D;N/D;2019-01-09;1;13;Riestra Av. y Mom 0, Barrio: Parque Chacabuco  , jurisdicción comisaria:  Vecinal 7B;N/D;N/D;7;-58.433539;-34.645615
LC-2019-0017514;2;Varon;70;SD-SD;N/D;N/D;N/D;2019-01-09;1;12;27 De Febrero Av. y Escalada Av. 0, Barrio:   , jurisdicción comisaria:;N/D;N/D;8;-58.44433;-34.684771
LC-2019-0017514;2;Varon;70;SD-SD;N/D;N/D;N/D;2019-01-09;1;12;27 De Febrero Av. y Escalada Av. 0, Barrio:   , jurisdicción comisaria:;N/D;N/D;8;-58.44433;-34.684771
LC-2019-0017561;1;Varon;38;SD-SD;N/D;N/D;N/D;2019-01-09;1;13;Dellepiane, Luis, Tte. Gral. y Escalada Av. 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8B;N/D;N/D;8;-58.472026;-34.663153
LC-2019-0018006;1;Varon;24;SD-SD;N/D;N/D;N/D;2019-01-09;1;14;Alvarez Thomas Av. y Estomba 0, Barrio: Villa Ortuzar  , jurisdicción comisaria:  Vecinal 15C;N/D;N/D;15;-58.464645;-34.578709
LC-2019-0018207;1;Mujer;33;SD-SD;N/D;N/D;N/D;2019-01-09;1;17;Saenz Av. 966, Barrio: Nueva Pompeya  , jurisdicción comisaria:  Vecinal 4B;N/D;N/D;4;-58.416247;-34.651565
LC-2019-0018425;1;Varon;38;SD-SD;N/D;N/D;N/D;2019-01-09;1;17;De La Rosa, Jose I., Dr. y Larraya 0, Barrio: Villa Lugano  , jurisdicción comisaria:  Vecinal 8A;N/D;N/D;8;-58.486537;-34.663263
LC-2019-0018474;1;Varon;58;SD-SD;N/D;N/D;N/D;2019-01-09;1;18;Gorriti 4351, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14A;N/D;N/D;14;-58.424784;-34.593775
LC-2019-0018500;1;Varon;34;SD-SD;N/D;N/D;N/D;2019-01-09;1;16;MEDRANO AV. 550, Barrio: Almagro  , jurisdicción comisaria:  Vecinal 5A;N/D;N/D;5;-58.421124;-34.604067
LC-2019-0018518;1;Varon;41;SD-SD;N/D;N/D;N/D;2019-01-09;1;20;Castañares Av. y Moreno, Jose Maria Av. 0, Barrio: Parque Chacabuco  , jurisdicción comisaria:  Vecinal 7B;N/D;N/D;7;-58.432741;-34.634017
LC-2019-0018751;1;Varon;43;MOTO-SD;MOTO;N/D;N/D;2019-01-09;1;23;De Los Incas Av. y Forest Av. 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 15C;N/D;N/D;15;-58.463357;-34.575009
LC-2019-0021352;1;Varon;18;SD-SD;N/D;N/D;N/D;2019-01-09;1;19;Figueroa Alcorta, Pres. Av. 3800, Barrio: Palermo  , jurisdicción comisaria:  Vecinal 14C;N/D;N/D;14;-58.407267;-34.574885
LC-2019-0022439;1;Varon;40;SD-SD;N/D;N/D;N/D;2019-01-09;1;6;Paz, Gral. Av. y Falcon, Ramon L.,Cnel. 0, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B;N/D;N/D;9;-58.529939;-34.640558
LC-2019-0031883;1;Mujer;55;SD-SD;N/D;N/D;N/D;2019-01-09;1;15;Roffo, Angel H., Dr. y Paz, Gral. Av. 0, Barrio: Liniers  , jurisdicción comisaria:  Vecinal 9B;N/D;N/D;9;-58.529089;-34.638866
LC-2019-0018873;1;Varon;49;SD-SD;N/D;N/D;N/D;2019-01-10;1;0;Peron, Eva Av. 4392, Barrio: Parque Avellaneda  , jurisdicción comisaria:  Vecinal 9C;N/D;N/D;9;-58.473861;-34.653491
LC-2019-0019243;1;Varon;29;SD-SD;N/D;N/D;N/D;2019-01-10;1;8;San Juan Av. y Alberti 0, Barrio: San Cristobal  , jurisdicción comisaria:  Vecinal 3B;N/D;N/D;3;-58.400427;-34.623561
LC-2019-0020257;1;Mujer;42;SD-SD;N/D;N/D;N/D;2019-01-10;1;14;Rodriguez Peña 1052, Barrio:   , jurisdicción comisaria:;N/D;N/D;2;-58.391945;-34.596423
LC-2019-0020260;1;Varon;26;SD-SD;N/D;N/D;N/D;2019-01-10;1;14;Pino, Virrey Del y Arribeños 0, Barrio: Belgrano  , jurisdicción comisaria:  Vecinal 13A;N/D;N/D;13;-58.446208;-34.562943
LC-2019-0020451;1;Varon;54;AUTO-SD;AUTO;N/D;N/D;2019-01-10;1;15;Iriarte, Gral. Av. y Magaldi, Agustin 0, Barrio: Barracas  , jurisdicción comisaria:  Vecinal 4D;N/D;N/D;4;-58.392246;-34.651352
LC-2019-0020496;1;Mujer;62;SD-SD;N/D;N/D;N/D;2019-01-10;1;13;San Martin Av. y Moran, Pedro 0, Barrio: Agronomia  , jurisdicción comisaria:  Vecinal 15C;N/D;N/D;15;-58.500707;-34.595503
LC-2019-0020569;1;Varon;24;SD-SD;N/D;N/D;N/D;2019-01-10;1;16;Cordoba Av. y Riobamba 0, Barrio:   , jurisdicción comisaria:;N/D;N/D;2;-58.394403;-34.599673
LC-2019-0020951;1;Varon;12;SD-SD;N/D;N/D;N/D;2019-01-10;1;19;Aguero y Cabrera, Jose A. 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;N/D;N/D;2;-58.410235;-34.596947
LC-2019-0020989;1;Varon;33;SD-SD;N/D;N/D;N/D;2019-01-10;1;17;Simbron y Sanabria 0, Barrio: Villa Devoto  , jurisdicción comisaria:  Vecinal 11B;N/D;N/D;11;-58.509727;-34.607279
LC-2019-0021079;1;Varon;34;MOTO-SD;MOTO;N/D;N/D;2019-01-10;1;19;Paz, Gral. Av. y Bragado 0, Barrio: Mataderos  , jurisdicción comisaria:  Vecinal 9A;N/D;N/D;9;-58.515191;-34.663764
LC-2019-0021335;1;Varon;39;SD-SD;N/D;N/D;N/D;2019-01-10;1;22;Santa Fe Av. y Rodriguez Peña 0, Barrio: Recoleta  , jurisdicción comisaria:  Vecinal 2B;N/D;N/D;2;-58.391962;-34.595838
LC-2019-0021415;1;Varon;31;PEATON-SD;PEATON;N/D;N/D;2019-01-10;1;18;Cerrito y Juncal 0, Barrio: Retiro  , jurisdicción comisaria:  Vecinal 1A;N/D;N/D;1;-58.382844;-34.592833
LC-2019-0093543;1;Varon;36;SD-SD;N/D;N/D;N/D;2019-01-10;1;22;Alcaraz y Cervantes 0, Barrio: Monte Castro  , jurisdicción comisaria:  Vecinal 10A;N/D;N/D;10;-58.508054;-34.622709
LC-2019-0022275;1;Mujer;54;CICLISTA-SD;CICLISTA;N/D;N/D;2019-01-11;1;11;Membrillar y Bonifacio, Jose 0, Barrio: Flores  , jurisdicción comisaria:  Vecinal 7C;N/D;N/D;7;-58.459544;-34.63189
LC-2019-0022650;1;Mujer;25;CICLISTA-SD;CICLISTA;N/D;N/D;2019-01-11;1;14;Rawson De Dellepiane, Elvira Av. 150, Barrio: Puerto Madero  , jurisdicción comisaria:  Vecinal 1E;N/D;N/D;1;-58.362549;-34.624288
LC-2019-0024103;1;Varon;45;CICLISTA-SD;CICLISTA;N/D;N/D;2019-01-11;1;19;Tres Arroyos e Hidalgo, Barrio: Villa Crespo  , jurisdicción comisaria:  Vecinal 15B;N/D;N/D;15;-58.446667;-34.60107
