Id,Victimas,Sexo,Edad,Rol,Victima,Acusado,Fecha,Semestre,Franja_Horaria,Lugar_Del_Hecho,Tipo_De_Calle,Calle,Direccion,Altura\Cruce,Comuna,Longitud,Latitud
2016-0001,1,MASCULINO,19,CONDUCTOR,MOTO,AUTO,2016-01-01,1,4,AV PIEDRA BUENA Y AV FERNANDEZ DE LA CRUZ,AVENIDA,PIEDRA BUENA AV.,"PIEDRA BUENA AV. y FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47533969,-34.68757022
2016-0002,1,MASCULINO,70,CONDUCTOR,AUTO,PASAJEROS,2016-01-02,1,1,AV GRAL PAZ  Y AV DE LOS CORRALES,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DE LOS CORRALES AV.",DE LOS CORRALES AV.,9,-58.50877521,-34.66977709
2016-0003,1,MASCULINO,30,CONDUCTOR,MOTO,AUTO,2016-01-03,1,7,AV ENTRE RIOS 2034,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. 2034,2034.0,1,-58.39040293,-34.63189362
2016-0004,1,MASCULINO,18,CONDUCTOR,MOTO,SD,2016-01-10,1,0,AV LARRAZABAL Y GRAL VILLEGAS CONRADO,AVENIDA,LARRAZABAL AV.,"LARRAZABAL AV. y VILLEGAS, CONRADO, GRAL.","VILLEGAS, CONRADO, GRAL.",8,-58.46503904,-34.68092974
2016-0005,1,MASCULINO,29,CONDUCTOR,MOTO,PASAJEROS,2016-01-21,1,5,AV SAN JUAN Y PRESIDENTE LUIS SAENZ PEÑA ,AVENIDA,SAN JUAN AV.,"SAN JUAN AV. y SAENZ PEÃA, LUIS, PRES.","SAENZ PE?A, LUIS, PRES.",1,-58.38718297,-34.6224663
2016-0008,1,MASCULINO,30,CONDUCTOR,MOTO,OBJETO FIJO,2016-01-24,1,18,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y ESCALADA AV.,ESCALADA AV.,8,-58.44451316,-34.68475866
2016-0009,1,MASCULINO,29,PASAJERO_ACOMPAÑANTE,MOTO,AUTO,2016-01-24,1,19,NOGOYA Y JOAQUIN V. GONZALES,CALLE,NOGOYA,"NOGOYA y GONZALEZ, JOAQUIN V.","GONZALEZ, JOAQUIN V.",11,-58.50095869,-34.6082544
2016-0010,1,MASCULINO,18,CONDUCTOR,MOTO,AUTO,2016-01-29,1,15,AV GENERAL PAZ Y AV DE LOS CORRALES,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DE LOS CORRALES AV.",DE LOS CORRALES AV.,9,-58.50877521,-34.66977709
2016-0012,1,MASCULINO,22,CONDUCTOR,MOTO,CARGAS,2016-02-08,1,1,AV BELGRANO Y BERNARDO DE IRIGOYEN,AVENIDA,BELGRANO AV.,"BELGRANO AV. e IRIGOYEN, BERNARDO DE","IRIGOYEN, BERNARDO DE",1,-58.38048577,-34.61303893
2016-0013,1,MASCULINO,16,PEATON,PEATON,AUTO,2016-02-10,1,11,AV ENTRE RIOS 1366,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. 1366,1366.0,1,-58.39114932,-34.62477387
2016-0015,1,FEMENINO,16,PEATON,PEATON,AUTO,2016-02-14,1,5,AV SCALABRINI ORTIZ Y VERA,AVENIDA,"SCALABRINI ORTIZ, RAUL AV.","SCALABRINI ORTIZ, RAUL AV. y VERA",VERA,15,-58.4376002,-34.59912758
2016-0016,1,FEMENINO,19,PASAJERO_ACOMPAÑANTE,MOTO,AUTO,2016-02-14,1,22,AV REGIMIENTO DE PATRICIOS Y QUINQUELA MARTIN BENITO,AVENIDA,REGIMIENTO DE PATRICIOS AV.,"REGIMIENTO DE PATRICIOS AV. y QUINQUELA MARTIN, BENITO","QUINQUELA MARTIN, BENITO",4,-58.36882665,-34.64291993
2016-0017,1,MASCULINO,59,PEATON,PEATON,MOTO,2016-02-15,1,16,MARIANO ACOSTA Y ANA MARIA JANER,AVENIDA,"ACOSTA, MARIANO","ACOSTA, MARIANO y JANER, ANA MARIA","JANER, ANA MARIA",8,-58.44989671,-34.65970435
2016-0019,1,FEMENINO,65,PEATON,PEATON,PASAJEROS,2016-02-17,1,9,LISANDRO DE LA TORRE Y SEVERO GARCIA GRANDE DE ZEQUEIRA ,CALLE,"DE LA TORRE, LISANDRO","DE LA TORRE, LISANDRO y GARCIA GRANDE DE ZEQUEIRA, SEVERO","GARCIA GRANDE DE ZEQUEIRA, SEVERO",9,-58.50990884,-34.65468721
2016-0020,1,MASCULINO,59,PEATON,PEATON,AUTO,2016-02-17,1,16,SUIPACHA 156,CALLE,SUIPACHA,SUIPACHA 156,156.0,1,-58.37952223,-34.60653282
2016-0021,1,MASCULINO,34,CONDUCTOR,AUTO,AUTO,2016-02-17,1,23,AV DIRECTORIO Y CURAPALIGUE,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y CURAPALIGUE,CURAPALIGUE,7,-58.45157703,-34.63063795
2016-0022,1,MASCULINO,41,PASAJERO_ACOMPAÑANTE,MOTO,AUTO,2016-02-21,1,6,AV 9 DE JULIO Y ADOLFO ALSINA,AVENIDA,9 DE JULIO AV.,"9 DE JULIO AV. y ALSINA, ADOLFO","ALSINA, ADOLFO",1,-58.38144696,-34.61079875
2016-0025,1,MASCULINO,34,PASAJERO_ACOMPAÑANTE,AUTO,AUTO,2016-02-28,1,4,AV GRAL PAZ Y AV 27 DE FEBRERO,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y 27 DE FEBRERO AV.",27 DE FEBRERO AV.,8,-58.46244952,-34.70524971
2016-0026,1,MASCULINO,30,CONDUCTOR,AUTO,OBJETO FIJO,2016-02-28,1,7,HOLMBERG Y VEDIA,CALLE,HOLMBERG,HOLMBERG y VEDIA,VEDIA,12,-58.49216191,-34.54738649
2016-0027,1,MASCULINO,34,PASAJERO_ACOMPAÑANTE,AUTO,AUTO,2016-02-28,1,9,CURAPALIGUE Y AVELINO DIAZ,AVENIDA,CURAPALIGUE AV.,"CURAPALIGUE AV. y DIAZ, AVELINO","DIAZ, AVELINO",7,-58.44497874,-34.63852623
2016-0028,1,MASCULINO,50,PEATON,PEATON,CARGAS,2016-03-02,1,10,VIAMONTE Y AV 9 DE JULIO,AVENIDA,VIAMONTE,VIAMONTE y 9 DE JULIO AV.,9 DE JULIO AV.,1,-58.38199706,-34.60028648
2016-0029,1,MASCULINO,38,PEATON,PEATON,PASAJEROS,2016-03-04,1,17,AV CABILDO Y DEHEZA,AVENIDA,CABILDO AV.,CABILDO AV. y DEHEZA,DEHEZA,12,-58.47378664,-34.54153077
2016-0031,1,MASCULINO,21,CONDUCTOR,MOTO,PASAJEROS,2016-03-08,1,12,AV GRAL PAZ Y AV CNEL ROCA,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y ROCA, CNEL. AV.","ROCA, CNEL. AV.",8,-58.47064556,-34.69843756
2016-0034,1,MASCULINO,52,PEATON,PEATON,PASAJEROS,2016-03-12,1,12,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO","BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549
2016-0035,1,MASCULINO,34,CONDUCTOR,MOTO,PASAJEROS,2016-03-13,1,6,AV CORRIENTES Y AV CALLAO,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y CALLAO AV.,CALLAO AV.,3,-58.39228965,-34.60443527
2016-0036,1,MASCULINO,36,PASAJERO_ACOMPAÑANTE,MOTO,PASAJEROS,2016-03-14,1,0,HERRERA Y ARISTOBULO DEL VALLE,CALLE,HERRERA,"HERRERA y VALLE, ARISTOBULO DEL","VALLE, ARISTOBULO DEL",4,-58.37813396,-34.63668504
2016-0037,1,MASCULINO,20,CONDUCTOR,MOTO,MOTO,2016-03-19,1,11,AV. EVA PERON Y QUIRNO,AVENIDA,LAFUENTE AV.,LAFUENTE AV. y QUIRNO,QUIRNO,7,-58.46275892,-34.64358293
2016-0038,1,MASCULINO,29,PEATON,PEATON,PASAJEROS,2016-03-21,1,8,AV GRAL PAZ COLECTORA Y ZUVIRIA,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y ZUVIRIA",ZUVIRIA,8,-58.49683458,-34.67892743
2016-0039,1,MASCULINO,20,CONDUCTOR,MOTO,PASAJEROS,2016-03-23,1,1,BARTOLOME MITRE Y AV PUEYRREDON,AVENIDA,"MITRE, BARTOLOME","MITRE, BARTOLOME y PUEYRREDON AV.",PUEYRREDON AV.,3,-58.40603217,-34.6088396
2016-0041,2,MASCULINO,54,CONDUCTOR,MOTO,CARGAS,2016-03-29,1,11,AV DIRECTORIO Y RIVERA INDARTE,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,RIVERA INDARTE AV.,7,-58.4607655,-34.63350444
2016-0041,2,MASCULINO,42,PASAJERO_ACOMPAÑANTE,MOTO,CARGAS,2016-03-29,1,11,AV DIRECTORIO Y RIVERA INDARTE,AVENIDA,DIRECTORIO AV.,DIRECTORIO AV. y RIVERA INDARTE AV.,RIVERA INDARTE AV.,7,-58.4607655,-34.63350444
2016-0043,1,FEMENINO,56,PEATON,PEATON,CARGAS,2016-03-30,1,18,DELLEPIANE LUIS TTE GRAL COLECTORA Y MURGUIONDO,AVENIDA,"DELLEPIANE, LUIS, TTE. GRAL.","DELLEPIANE, LUIS, TTE. GRAL. y MURGUIONDO",MURGUIONDO,8,-58.47832463,-34.67494416
2016-0044,1,MASCULINO,24,CONDUCTOR,MOTO,MULTIPLE,2016-03-31,1,19,AV JOSE MARIA MORENO Y BALBASTRO,AVENIDA,"MORENO, JOSE MARIA AV.","MORENO, JOSE MARIA AV. y BALBASTRO",BALBASTRO,7,-58.43213235,-34.63693953
2016-0045,1,MASCULINO,42,CONDUCTOR,MOTO,SD,2016-04-11,1,10,AV GRAL PAZ Y AV DEL LIBERTADOR,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DEL LIBERTADOR AV.",DEL LIBERTADOR AV.,13,-58.46743471,-34.53476874
2016-0047,1,MASCULINO,41,PEATON,PEATON,PASAJEROS,2016-04-15,1,5,LIMA 1483,CALLE,LIMA,LIMA 1483,1483.0,1,-58.38247061,-34.62571878
2016-0048,1,FEMENINO,42,PEATON,PEATON,PASAJEROS,2016-04-15,1,17,AV. CORRIENTES Y AV. DORREGO,AVENIDA,CORRIENTES AV.,CORRIENTES AV. y DORREGO AV.,DORREGO AV.,15,-58.44759966,-34.5917024
2016-0050,1,MASCULINO,78,PEATON,PEATON,PASAJEROS,2016-04-19,1,9,TIMOTEO GORDILLO Y AV FERNANDEZ DE LA CRUZ,AVENIDA,"GORDILLO, TIMOTEO","GORDILLO, TIMOTEO y FERNANDEZ DE LA CRUZ, F., GRAL. AV.","FERNANDEZ DE LA CRUZ, F., GRAL. AV.",8,-58.47305463,-34.68550712
2016-0051,1,MASCULINO,36,CONDUCTOR,MOTO,CARGAS,2016-04-20,1,4,AV AMANCIO ALCORTA Y BONAVENA,AVENIDA,"ALCORTA, AMANCIO AV.","ALCORTA, AMANCIO AV. y BONAVENA, OSCAR NATALIO","BONAVENA, OSCAR NATALIO",4,-58.40623949,-34.65076549
2016-0053,1,MASCULINO,38,PEATON,PEATON,PASAJEROS,2016-04-22,1,9,AV TRIUNVIRATO Y AV OLAZABAL,AVENIDA,TRIUNVIRATO AV.,TRIUNVIRATO AV. y OLAZABAL AV.,OLAZABAL AV.,12,-58.4842918,-34.57558053
2016-0054,1,MASCULINO,30,CONDUCTOR,MOTO,MOTO,2016-04-23,1,21,AU LUIS DELLEPIANE Y AV GRAL PAZ,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,"AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y PAZ, GRAL. AV.","PAZ, GRAL. AV.",8,-58.48695354,-34.68795245
2016-0055,1,MASCULINO,79,PEATON,PEATON,CARGAS,2016-04-25,1,20,RAMON CASTILLA Y AV FIGUEROA ALCORTA,AVENIDA,"CASTILLA, RAMON, MARISCAL","CASTILLA, RAMON, MARISCAL y FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV.",14,-58.40021959,-34.57964781
2016-0056,1,MASCULINO,26,CONDUCTOR,MOTO,OBJETO FIJO,2016-04-26,1,4,AV LUIS MARIA CAMPOS 30,AVENIDA,"CAMPOS, LUIS M. AV.","CAMPOS, LUIS M. AV. 30",30.0,14,-58.42957885,-34.57660058
2016-0058,1,FEMENINO,57,PEATON,PEATON,MOTO,2016-05-04,1,14,LIMA 1471,CALLE,LIMA,LIMA 1471,1471.0,1,-58.38247542,-34.62556293
2016-0059,1,MASCULINO,37,PEATON,PEATON,PASAJEROS,2016-05-08,1,16,PASAJE CIUDADELA Y LIMA OESTE,CALLE,CIUDADELA,CIUDADELA y LIMA,LIMA,1,-58.38222219,-34.62728101
2016-0064,1,MASCULINO,20,PEATON,PEATON,PASAJEROS,2016-05-14,1,18,AV JUAN B JUSTO Y AV CARRASCO,AVENIDA,"JUSTO, JUAN B. AV.","JUSTO, JUAN B. AV. y CARRASCO AV.",CARRASCO AV.,10,-58.49485242,-34.62953445
2016-0065,1,MASCULINO,20,PEATON,PEATON,AUTO,2016-05-20,1,14,AV GAONA Y ESPINOSA,AVENIDA,GAONA AV.,GAONA AV. y ESPINOSA,ESPINOSA,6,-58.45227946,-34.61068024
2016-0067,1,FEMENINO,30,PASAJERO_ACOMPAÑANTE,MOTO,PASAJEROS,2016-05-21,1,17,AV LISANDRO DE LA TORRE Y SARAZA,AVENIDA,"DE LA TORRE, LISANDRO","DE LA TORRE, LISANDRO y SARAZA",SARAZA,8,-58.48455411,-34.6751276
2016-0068,1,MASCULINO,58,CONDUCTOR,MOTO,PASAJEROS,2016-05-22,1,22,AV FIGUEROA ALCORTA Y AV PUEYRREDON,AVENIDA,"FIGUEROA ALCORTA, PRES. AV.","FIGUEROA ALCORTA, PRES. AV. y PUEYRREDON AV.",PUEYRREDON AV.,2,-58.39056593,-34.58418569
2016-0069,1,MASCULINO,30,CONDUCTOR,AUTO,CARGAS,2016-05-23,1,3,AV ENTRE RIOS Y PASAJE FILIBERTO,AVENIDA,ENTRE RIOS AV.,ENTRE RIOS AV. y FILIBERTO,FILIBERTO,3,-58.39118948,-34.62704273
2016-0073,1,MASCULINO,23,CONDUCTOR,MOTO,CARGAS,2016-06-11,1,15,MAGARIÑOS CERVANTES 3900,CALLE,"MAGARI?OS CERVANTES, A.","MAGARIÃOS CERVANTES, A. 3900",3900.0,10,-58.49021952,-34.62025108
2016-0074,1,MASCULINO,60,CONDUCTOR,AUTO,AUTO,2016-06-12,1,6,AV GRAL PAZ Y RODOLFO SCAPINO,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y SCAPINO, RODOLFO","SCAPINO, RODOLFO",8,-58.49896559,-34.67732118
2016-0075,1,MASCULINO,42,PEATON,PEATON,AUTO,2016-06-12,1,23,AUTOPISTA DELLEPIANE LUIS TTE GRAL Y MIRALLA,AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AUTOPISTA DELLEPIANE LUIS TTE. GRAL. y MIRALLA,MIRALLA,8,-58.47461076,-34.66874679
2016-0076,1,FEMENINO,53,PEATON,PEATON,PASAJEROS,2016-06-13,1,16,AV SAN MARTIN Y CAMARONES,AVENIDA,SAN MARTIN AV.,SAN MARTIN AV. y CAMARONES,CAMARONES,15,-58.46210891,-34.60356211
2016-0077,1,FEMENINO,42,PEATON,PEATON,PASAJEROS,2016-06-13,1,21,TTEG JUAN D PERON Y AVDA LEANDRO N ALEM,AVENIDA,"PERON, JUAN DOMINGO, TTE. GENERAL","PERON, JUAN DOMINGO, TTE. GENERAL y ALEM, LEANDRO N. AV.","ALEM, LEANDRO N. AV.",1,-58.3702777,-34.60536123
2016-0078,1,MASCULINO,30,CONDUCTOR,MOTO,MOTO,2016-06-13,1,23,AV BELGRANO Y AV JUJUY,AVENIDA,BELGRANO AV.,BELGRANO AV. y JUJUY AV.,JUJUY AV.,3,-58.40491455,-34.6146383
2016-0079,1,FEMENINO,51,CONDUCTOR,AUTO,AUTO,2016-06-16,1,17,AV DEL LIBERTADOR Y AV GUILLERMO UDAONDO,AVENIDA,DEL LIBERTADOR AV.,"DEL LIBERTADOR AV. y UDAONDO, GUILLERMO AV.","UDAONDO, GUILLERMO AV.",13,-58.45504154,-34.54864492
2016-0080,1,MASCULINO,60,CONDUCTOR,AUTO,SD,2016-06-18,1,6,AV GRAL PAZ Y AV RIVADAVIA,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y RIVADAVIA AV.",RIVADAVIA AV.,9,-58.52927982,-34.63931752
2016-0081,1,MASCULINO,40,CONDUCTOR,MOTO,AUTO,2016-06-22,1,7,AV CRISOLOGO LARRALDE Y MACHAIN,AVENIDA,"LARRALDE, CRISOLOGO AV.","LARRALDE, CRISOLOGO AV. y MACHAIN",MACHAIN,12,-58.4872106,-34.55904606
2016-0082,1,MASCULINO,87,PEATON,PEATON,AUTO,2016-06-27,1,18,AV LA PLATA 2384,AVENIDA,LA PLATA AV.,LA PLATA AV. 2384,2384.0,4,-58.42273092,-34.64228803
2016-0083,1,FEMENINO,76,PEATON,PEATON,MOTO,2016-06-28,1,20,AV JUAN B ALBERDI Y PUAN,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y PUAN",PUAN,6,-58.44788671,-34.62539009
2016-0084,1,MASCULINO,57,PEATON,PEATON,PASAJEROS,2016-06-29,1,22,CARLOS PELLEGRINI Y TUCUMAN,CALLE,"PELLEGRINI, CARLOS","PELLEGRINI, CARLOS y TUCUMAN",TUCUMAN,1,-58.38110563,-34.60135531
2016-0085,1,MASCULINO,42,SD,MOTO,OTRO,2016-06-29,1,22,AVDA ITE FRANCISCO RABANAL & AVDA EREZCANO,AVENIDA,"RABANAL, FRANCISCO, INTENDENTE AV.","RABANAL, FRANCISCO, INTENDENTE AV. y EREZCANO",EREZCANO,4,-58.42378834,-34.657341
2016-0086,1,MASCULINO,75,PEATON,PEATON,PASAJEROS,2016-06-30,1,16,AV OLIVERA Y RAMON FALCON,AVENIDA,OLIVERA AV.,"OLIVERA AV. y FALCON, RAMON L.,CNEL.","FALCON, RAMON L.,CNEL.",10,-58.48727942,-34.63652467
2016-0087,1,MASCULINO,23,CONDUCTOR,MOTO,OBJETO FIJO,2016-07-02,2,0,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI Y AV CASEROS,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y CASEROS AV.,N/D,1,-58.37864583,-34.62907067
2016-0088,1,FEMENINO,70,PEATON,PEATON,AUTO,2016-07-11,2,15,CERETTI Y NUÑEZ,CALLE,CERETTI,CERETTI y NUÃEZ,NU?EZ,12,-58.5015175,-34.56767549
2016-0089,1,MASCULINO,35,PEATON,PEATON,AUTO,2016-07-14,2,6,AV LUGONES Y LA PAMPA,AUTOPISTA,"LUGONES, LEOPOLDO AV.","LUGONES, LEOPOLDO AV. y LA PAMPA",LA PAMPA,13,-58.43233425,-34.55185825
2016-0090,1,MASCULINO,60,PEATON,PEATON,PASAJEROS,2016-07-14,2,22,JERONIMO SALGUERO Y AV RIVADAVIA,AVENIDA,"SALGUERO, JERONIMO","SALGUERO, JERONIMO y RIVADAVIA AV.",RIVADAVIA AV.,5,-58.41971993,-34.6111224
2016-0092,1,MASCULINO,24,CONDUCTOR,MOTO,CARGAS,2016-07-15,2,11,AV GRAL PAZ Y AV LIBERTADOR ,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DEL LIBERTADOR AV.",DEL LIBERTADOR AV.,13,-58.46743471,-34.53476874
2016-0093,1,MASCULINO,35,CONDUCTOR,AUTO,AUTO,2016-07-17,2,3,AV JUAN B ALBERDI Y EMILIO MITRE,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y MITRE, EMILIO","MITRE, EMILIO",6,-58.44362126,-34.62301748
2016-0095,1,MASCULINO,29,CONDUCTOR,MOTO,AUTO,2016-07-23,2,6,MERCEDES Y AV GRAL MOSCONI,AVENIDA,MERCEDES,MERCEDES y MOSCONI GENERAL AV.,MOSCONI GENERAL AV.,11,-58.51713095,-34.59546519
2016-0096,1,MASCULINO,42,CONDUCTOR,MOTO,CARGAS,2016-07-25,2,7,"AUTOPISTA DELLEPIANE LUIS TTE. GRAL. KM. 2,3",AUTOPISTA,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,AUTOPISTA DELLEPIANE LUIS TTE. GRAL.,N/D,8,-58.47433193007387,-34.66684950051973
2016-0097,1,MASCULINO,80,PEATON,PEATON,AUTO,2016-07-26,2,18,SOLIS Y MEXICO,CALLE,SOLIS,SOLIS y MEXICO,MEXICO,1,-58.39038605,-34.6156281
2016-0098,1,FEMENINO,43,CONDUCTOR,MOTO,CARGAS,2016-07-27,2,16,AV SAN JUAN Y ALBERTI,AVENIDA,SAN JUAN AV.,SAN JUAN AV. y ALBERTI,ALBERTI,3,-58.40042405,-34.62356174
2016-0099,1,MASCULINO,45,CONDUCTOR,CARGAS,CARGAS,2016-07-29,2,16,AV GRAL MOSCONI Y AV GRAL PAZ,GRAL PAZ,MOSCONI GENERAL AV.,"MOSCONI GENERAL AV. y PAZ, GRAL. AV.","PAZ, GRAL. AV.",11,-58.52340614,-34.59798754
2016-0100,1,MASCULINO,57,CONDUCTOR,MOTO,OBJETO FIJO,2016-08-03,2,23,AV GRAL PAZ  Y DONADO,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y DONADO",DONADO,12,-58.49491054,-34.54795581
2016-0101,1,MASCULINO,67,SD,SD,SD,2016-08-07,2,19,AV GRAL PAZ Y JORGE CHAVEZ,GRAL PAZ,"PAZ, GRAL. AV.","PAZ, GRAL. AV. y CHAVEZ, JORGE","CHAVEZ, JORGE",9,-58.52932872,-34.65014993
2016-0102,1,MASCULINO,29,CONDUCTOR,MOTO,CARGAS,2016-08-10,2,23,AV EVA PERON Y JOSE LEON SUAREZ,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. y SUAREZ, JOSE LEON","SUAREZ, JOSE LEON",9,-58.50011639,-34.67316502
2016-0104,1,MASCULINO,21,CONDUCTOR,MOTO,PASAJEROS,2016-08-14,2,21,ZINNY Y AV SANTIAGO DE COMPOSTELA,AVENIDA,ZINNY,ZINNY y SANTIAGO DE COMPOSTELA AV.,SANTIAGO DE COMPOSTELA AV.,9,-58.46635001,-34.65624369
2016-0105,1,MASCULINO,19,PEATON,PEATON,PASAJEROS,2016-08-17,2,0,AV FEDERICO LACROZE Y FRAGA,AVENIDA,"LACROZE, FEDERICO AV.","LACROZE, FEDERICO AV. y FRAGA",FRAGA,15,-58.45343236,-34.58435809
2016-0106,1,MASCULINO,38,PEATON,PEATON,PASAJEROS,2016-08-19,2,21,CARLOS PELLEGRINI Y AV DEL LIBERTADOR,AVENIDA,"PELLEGRINI, CARLOS","PELLEGRINI, CARLOS y DEL LIBERTADOR AV.",DEL LIBERTADOR AV.,1,-58.38090932,-34.58927731
2016-0107,1,MASCULINO,21,CONDUCTOR,MOTO,AUTO,2016-08-20,2,8,AUTOPISTA 9 DE JULIO SUR ALT AV MENDOZA,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI y DON PEDRO DE MENDOZA AV.,N/D,4,-58.37157668,-34.65429986
2016-0109,1,FEMENINO,53,CONDUCTOR,AUTO,OBJETO FIJO,2016-08-24,2,5,AUTOPISTA PERITO MORENO Y BARRAGAN,AUTOPISTA,AUTOPISTA PERITO MORENO,AUTOPISTA PERITO MORENO y BARRAGAN,BARRAGAN,9,-58.52280139,-34.63659934
2016-0110,1,MASCULINO,57,PEATON,PEATON,SD,2016-08-24,2,20,AV ALBERDI Y CARHUE,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y CARHUE",CARHUE,9,-58.51232237,-34.6590353
2016-0111,1,MASCULINO,27,CONDUCTOR,MOTO,CARGAS,2016-08-25,2,9,AUTOPISTA LEOPOLDO LUGONES Y LA PAMPA,AUTOPISTA,LUGONES,LUGONES y LA PAMPA,LA PAMPA,15,-58.47461905,-34.57663634
2016-0112,1,MASCULINO,24,CONDUCTOR,MOTO,OBJETO FIJO,2016-08-27,2,4,AUTOPISTA 25 DE MAYO AUTOPISTA 1 SUR ARTURO FRONDIZI,AUTOPISTA,AUTOPISTA 25 DE MAYO,AUTOPISTA 25 DE MAYO y AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,1,-58.38268809,-34.62282019
2016-0113,1,FEMENINO,60,PEATON,PEATON,PASAJEROS,2016-08-27,2,16,AV JUAN BAUTISTA ALBERDI Y GUARDIA NACIONAL,AVENIDA,"ALBERDI, JUAN BAUTISTA AV.","ALBERDI, JUAN BAUTISTA AV. y GUARDIA NACIONAL",GUARDIA NACIONAL,9,-58.49603546,-34.64564271
2016-0114,1,FEMENINO,55,CICLISTA,BICICLETA,CARGAS,2016-08-31,2,11,SALGUERO 1410,CALLE,"SALGUERO, JERONIMO","SALGUERO, JERONIMO 1410",1410.0,14,-58.41848605,-34.59394733
2016-0115,1,MASCULINO,42,SD,SD,CARGAS,2016-09-02,2,11,ARIAS Y TRONADOR,CALLE,ARIAS,ARIAS y TRONADOR,TRONADOR,12,-58.48935041,-34.54917673
2016-0116,1,MASCULINO,30,CONDUCTOR,MOTO,AUTO,2016-09-02,2,20,AV 27 DE FEBRERO Y AV ESCALADA,AVENIDA,27 DE FEBRERO AV.,27 DE FEBRERO AV. y ESCALADA AV.,ESCALADA AV.,8,-58.44451316,-34.68475866
2016-0117,1,MASCULINO,43,CONDUCTOR,AUTO,AUTO,2016-09-03,2,15,AV DEL LIBERTADOR Y TAGLE,AVENIDA,DEL LIBERTADOR AV.,DEL LIBERTADOR AV. y TAGLE,TAGLE,14,-58.39936478,-34.58271474
2016-0118,1,MASCULINO,27,CONDUCTOR,AUTO,AUTO,2016-09-04,2,3,AUTOPISTA 1 SUR PTE ARTURO FRONDIZI KM 2.9,AUTOPISTA,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI,AUTOPISTA 1 SUR PRESIDENTE ARTURO FRONDIZI KM. 2.9,N/D,1,-58.37936704,-34.62694503
2016-0119,1,FEMENINO,42,PASAJERO_ACOMPAÑANTE,SD,SD,2016-09-04,2,6,CRISOLOGO LARRALDE Y AVDA TRIUNVIRATO,AVENIDA,"LARRALDE, CRISOLOGO AV.","LARRALDE, CRISOLOGO AV. y TRIUNVIRATO AV.",TRIUNVIRATO AV.,12,-58.49659234,-34.56353635
2016-0122,1,MASCULINO,49,CICLISTA,BICICLETA,PASAJEROS,2016-09-13,2,7,AV EVA PERON 4233,AVENIDA,"PERON, EVA AV.","PERON, EVA AV. 4233",4233.0,9,-58.47256391,-34.65194557
